data,,AAXJ,ACWI,ARGT,ASML.AS,BTC-USD,CMIG4,DPM.TO,DXJ,GOOGL,HGCR11.SA,HGLG11.SA,IAU,IBKR,IBM,IEUR,ITUB4.SA,IVVB11.SA,KNCR11.SA,KO,META,MSFT,NVDA,QQQ,SHV,SIVR,SPY,TAEE11.SA,TSLA,TSM,TTWO,VALE3.SA,VOW3.DE,VRSN,VWRA.L,XPML11.SA,^BVSP,^GSPC,^NDX,^SP500TR,^XNDX,BRL=X,CADBRL=X,EURBRL=X,GBPBRL=X,GC=F
2026-02-18,,"103,9",,"91,3","1244,8","66425,32","11,66","51,97","165,83","303,33","96,7","157,49","93,85","74,9",,"75,88","47,99","405,25",106,"79,49","643,22","399,6","187,98","605,79","110,28","73,61","686,29","43,68","411,32","362,26","199,13","83,92","104,1","218,55","176,66","111,05",186016,"6881,31",,"15323,23",,"5,2205","3,8235","6,1805","7,0806",
2026-02-19,,"103,76",,"94,21","1238,2","66957,52","11,87","52,94","166,3","302,85","96,09",157,"94,12","73,99",,"75,57","48,55","402,7","106,02","78,91","644,78","398,46","187,9","603,47","110,3","74,59","684,48","44,56","411,71","360,39","201,37","83,46","102,6","216,62","175,64","111,49",188534,"6861,89",,"15282,09",,"5,2344","3,8192","6,1652","7,0644",
2026-02-20,,"106,01",,"95,5","1255,6","68005,42","11,96","53,28","166,63","314,98","96,72","157,3","95,95","74,4",,"76,32","49,23","402,9","106,24","79,84","655,66","397,23","189,82","608,81","110,32","80,43","689,43","45,01","411,82","370,54","199,72","86,81","102,5","215,91","176,6","111,71",190534,"6909,51",,"15388,64",,"5,2088","3,8015","6,1237","7,0113",
2026-02-21,,,,,,"68003,77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-22,,,,,,"67659,39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,,"104,78",,"92,64","1249,2","64616,74","11,88","56,12","166,58","311,49","97,15","157,45","98,57","71,54",,"75,86","47,45","397,85","106,08","80,56","637,25","384,47","191,55","601,41","110,33","84,6","682,39","45,03","399,83","370,04","195,59","87,39","99,9","211,49","175,68",112,188854,"6837,75",,"15229,28",,"5,1765","3,7821","6,1125","6,9774",
2026-02-24,,"106,44",,"94,41","1263,4","64080,04","12,17","56,08","167,74","310,9",97,"157,43","97,2","71,92",,"76,1","48,17","399,6","106,11","80,72","639,3",389,"192,85","607,87","110,34","83,07","687,35",45,"409,38","385,75","204,19","87,73","101,6","213,45","176,48","111,24",191490,"6890,07",,"15346,74",,"5,1709","3,7735","6,0938","6,9686",
2026-02-25,,"107,7",,"92,56","1288,4","67960,13","12,34","57,8","170,14","312,9","96,65","157,62","96,97","73,65",,"76,75","47,79","400,75","106,94","80,47","653,69","400,6","195,56","616,68","110,35","84,03","693,15","44,02","417,4","387,73","207,31","89,97","99,94","214,5","178,04","111,75",191248,"6946,13",,"15472,06",,"5,152","3,7568","6,0606","6,9534",
2026-02-26,,"106,66",,"91,1","1232,4","67453,77","12,27","58,9","169,79","307,38","96,8","157,7","97,79","74,56",,"76,7","47,67","399,52","106,69","80,5","657,01","401,72","184,89","609,24","110,36","84,49","689,3","44,65","408,58","376,81","213,29","89,21","101,55","225,29","177,42","111,29",191005,"6908,86",,"15389,13",,"5,1242","3,7444","6,0496","6,9475",
2026-02-27,,"106,6",,"89,76","1233,4","65881,8","12,07","59,06","169,58","311,76","97,95","158,97","99,07","71,19",,"76,51","46,78","396,75","107,39","81,56","648,18","392,74","177,19","607,29","110,39","89,26","685,99","44,18","402,51","374,58","211,48","88,47","101,2","227,94","177,18","111,83",188787,"6878,88",,"15323,8",,"5,1366","3,7523","6,0569","6,9297",
2026-02-28,,,,,,"66995,86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-01,,,,,,"65738,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-02,,"104,9",,"89,75","1210,4","68775,85","11,93","59,38","166,87","306,52","96,11","158,44","100,38","71,67",,"74,88","45,92","400,35","106,4","80,22","653,56","398,55","182,48","608,09","110,1","85,68","686,38","43,59","403,32","369,11","213,88","88,16","96,74","228,05","175,12","110,89",189307,"6881,62",,"15331,18",,"5,1296","3,7604","6,038","6,9109",
2026-03-03,,"99,77",,"86,28","1161,8","68293,65","11,54","55,37","160,81","303,58","94,4","158,15","95,92","69,4",,"72,68","44,38","404,45","105,67","79,34","655,08","403,93","180,05","601,58","110,11","78,44","680,33","42,2","392,43","353,13","217,05","84,48","93,58","235,42","171,1","110,7",183105,"6816,63",,"15186,99",,"5,1703","3,779","6,0423","6,9337",
2026-03-04,,"100,62",,"87,83","1199,8","72710,58","11,81","56,12","162,37","303,13",95,"157,97","96,65","69,15",,"73,6","45,01","404,4","105,9","78,1","667,73","405,2","183,04","610,75","110,11","79,07","685,13","43,19","405,94","357,44","215,77","84,09","94,44","238,83","173,76","110,41",185366,"6869,5",,"15305,01",,"5,2773","3,8562","6,1237","7,0373",
2026-03-05,,"98,5",,"86,86",1186,"70841,13","11,56","53,91","158,65","300,88",94,158,"95,52","68,05",,"72,19","43,51","404,85","106,05","77,03","660,57","410,68","183,34","608,91","110,13",78,"681,31","42,42","405,55","353,86","212,53","81,29","92,8","238,7","171,56","110,4",180464,"6830,71",,"15219,14",,"5,2301","3,8301","6,079","6,9832",
2026-03-06,,"97,99",,"86,54",1147,"68136,49","11,56","54,83","156,73","298,52","94,62","158,33","96,98","66,7",,"71,65","42,93","397,87","105,51","77,04","644,86","408,96","177,82","599,75","110,16","79,8","672,38","42,67","396,73","338,89","211,5","78,86","89,98","243,78","170,36","110,39",179365,"6740,02",,"15019,2",,"5,2634","3,8482","6,105","7,0225",
2026-03-07,,,,,,"67272,59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-08,,,,,,"65969,78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09,,"99,84",,"86,82","1147,6","68402,38","11,68","53,36","157,6","306,36","95,62","157,91","96,78","67,49",,"71,94","43,16","395,4","104,67","77,8","647,39","409,41","182,65","607,76","110,17","82,2","678,27","42,81","398,68","348,7","214,63","79,26","87,82","242,38","169,82","110,15",180915,"6795,99",,"15145,38",,"5,2435","3,8653","6,06","7,03",
2026-03-10,,"100,08",,"87,9",1200,"69926,92","11,9","54,2","159,9","307,04","94,26",158,"97,85","68,5",,"71,93","43,8","393,85","104,27","77,88","654,07","405,76","184,77","607,77","110,18","84,11","677,18","42,76","399,24","347,09","209,08","80,56","90,3","238,61","173,04","109,72",183447,"6781,48",,"15114,7",,"5,2053","3,8279","6,0423","6,9784",
2026-03-11,,"100,56",,"89,77","1198,8","70204,88","11,85","53,32","159,29","308,7","94,81",158,"97,55","68,39",,"71,87","43,89","393,3","104,4","77,63","654,86","404,88","186,03","607,69","110,19","81,81","676,33","42,82","407,82","354,56","211,09","79,85","91,72","235,73","171,26","109,66",183969,"6775,8",,"15102,57",,"5,1624","3,7966","5,988","6,9272",
2026-03-12,,"97,58",,"86,67","1180,4","70493,46","11,68","51,93","156,77","303,55","95,27","156,99","95,65","66,92",,"70,82","42,69","393,95","104,7","77,61","638,18","401,86","183,14","597,26","110,19","80,32","666,06","42,11","395,01","336,71","209,2","79,24","92,38","235,15","169,36",109,179285,"6672,62",,"14873,22",,"5,1514","3,8139","5,988","6,9481",
2026-03-13,,"97,52",,"85,51","1179,6","70968,27","11,72","49,41","155,64","302,28","96,88","156,83","94,38","66,19",,"69,87","42,4","397,3","105,3","77,34","613,71","395,55","180,25","593,72","110,23","76,31","662,29","42,2","391,2","338,31","208,58","78,3","89,5","238,6","167,82","109,3",177653,"6632,19",,"14785,07",,"5,2439","3,8431","6,035","7,0019",
2026-03-14,,,,,,"71214,63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15,,,,,,"72789,91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16,,"100,33",,"85,65","1197,4","74861,09","11,95","48,95","158,23","305,56","96,25","156,51","94,33","68,28",,"71,02",43,"394,95","105,19","77,82","627,45","399,95","183,22","600,38","110,24","76,91","669,03","42,63","395,56","340,23","207,69","78,84","88,08","241,26","169,14","109,9",179875,"6699,38",,"14936,37",,"5,3291","3,896","6,029","7,0541",
2026-03-17,,"100,83",,"87,51","1193,8","73922,48","11,92","47,9","158,3","310,92","96,89","156,16","94,07","68,63",,"71,31","42,71","393,15","105,01","77,58","622,66","399,41","181,93","603,31","110,25","75,26","670,79","42,32","399,27","345,98","206,72","78,96","88,64","242,15","170,42","109,2",180410,"6716,09",,"14974,18",,"5,2334","3,8211","6,0132","6,9677",
2026-03-18,,"98,97",,"86,67",1191,"71245,58","11,81","44,75","157,8","307,69","96,78","155,6","91,12","68,45",,"69,84","42,28","391,1","105,03","75,97","615,68","391,79","180,4","594,9","110,25","72,17","661,43","41,85","392,78","339,57","204,22","77,13","88,42","238,89","169,02","107,72",179640,"6624,7",,"14770,48",,"5,1929","3,7899","5,988","6,9373",
2026-03-19,,"99,16",,"87,98","1168,6","69912,79","12,19","43,24","155,04","307,13","96,6","156,03","87,37","67,69",,"69,64","42,58","387,92","105,39","75,55","606,7","389,02","178,56","593,02","110,25","68,98","659,8","42,13","380,3","338,79","201,75","76,63","85,68","239,65","166,46","108,17",180271,"6606,49",,"14730,74",,"5,2621","3,8296","6,0277","6,9796",
2026-03-20,,"95,7",,"85,55","1128,2","70522,59","12,24","41,85","151,46",301,"95,95","155,6","84,7","65,47",,"67,51","41,55","389,45","105,49","74,75","593,66","381,87","172,7","582,06","110,28","64,64","648,57","40,83","367,96","329,24","200,63","75,55","85,38","240,78","164,9","108,45",176219,"6506,48",,"14508,12",,"5,2199","3,7981","6,0386","7,0028",
2026-03-21,,,,,,"68711,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-22,,,,,,"67845,21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,,"98,29",,"87,26","1175,4","70914,86","12,46","44,01","154,74","302,06","95,4","156,32","82,78","67,84",,"69,11","42,78",388,"105,75","75,11","604,06",383,"175,64",588,"110,3","65,61","655,38","42,46","380,85","338,45","200,84","77,49","86,1","240,92","166,22","108,71",181932,6581,,"14675,17",,"5,3119","3,8723","6,035","7,0855",
2026-03-24,,"96,66",,"87,67","1201,6","70517,86","12,34","43,47","156,15","290,44","95,53",156,"82,76","66,12",,"68,71","42,54","387,56","105,62","74,67","592,92","372,74","175,2","583,98","110,31","66,11","653,18","41,99","383,03","343,25","191,37","78,1","86,66","241,14","166,08","107,6",182509,"6556,37",,"14620,38",,"5,2329","3,8076","6,068","7,0247",
2026-03-25,,"97,67",,"89,14","1211,6","71309,88","12,46","45,35","159,32","290,93","95,85","155,94","85,27","68,68",,"69,71","43,1","387,3","104,96","75,25","594,89","371,04","178,68","587,82","110,32","68,49","656,82","42,65","385,95","347,75","193,05","79,55","87,68","251,7","167,4","107,71",185424,"6591,9",,"14700,18",,"5,2326","3,8002","6,0716","7,0194",
2026-03-26,,"94,5",,"87,86","1165,8","68791,63","12,3","44,09","156,38","280,92",96,"156,34","82,09","66,2",,"68,36","41,94","383,45","104,96","74,69","547,54","365,97","171,24","573,79","110,32","63,84","645,09","41,81","372,11","326,11","194,72","78,91","86,88","250,8","164,82","107,6",182733,"6477,16",,"14444,36",,"5,2368","3,7883","6,0496","6,9881",
2026-03-27,,94,,"87,42","1146,4","66338,38","12,32","45,48","154,68","274,34","95,72","157,56","84,95","64,2",,"67,76","41,45","375,3","105,61","75,71","525,72","356,77","167,52","562,58","110,36","66,66","634,09","41,11","361,83","326,74","189,69",79,"86,48","247,48","162,4",108,181557,"6368,85",,"14203,24",,"5,2351","3,7767","6,035","6,9811",
2026-03-28,,,,,,"66319,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-29,,,,,,"65954,92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-30,,"92,99",,"89,09",1112,"66691,45","12,31","46,04","154,58","273,5","97,06","155,9","84,93","63,69",,"68,11","41,6","374,57","105,71","76,27","536,38","358,96","165,17","558,28","110,38","66,7","631,97","41,61","355,28","316,5","193,08","79,5","86,34","249,67","162,5","107,5",182514,"6343,72",,"14147,31",,"5,264","3,7772","6,0277","6,9338",
2026-03-31,,"96,29",,"93,32","1119,2","68233,31","12,61","48,98","158,58","287,56","97,96","156,14","88,16","67,07",,"70,27","43,48","380,15","106,01","76,05","572,13","370,17","174,4","577,18","110,39","71,61","650,34","43,01","371,75","337,95","197,5","82,48","86,4","248,36","163,46","108,09",187462,"6528,52",,"14560,75",,"5,1928","3,7331","6,006","6,8777",
2026-04-01,,"97,19",,"93,21","1187,6","68078,55","12,63","51,87","162,16","297,39","97,2",156,"89,68","67,91",,"71,34","43,83","381,41","105,12","76,08","579,23","369,37","175,75","584,31","110,08","71,57","655,24","42,79","381,26","341,49","198,2",83,"88,5","250,77","168,14","109,1",187953,"6575,32",,"14665,68",,"5,1545","3,7119","5,9701","6,8569",
2026-04-02,,"96,11",,"93,89",1161,"66888,57","12,76","51,5","161,23","295,77","97,28","156,16","87,94","67,74",,"70,96","43,3","381,97","105,08","76,72","574,46","373,46","177,39","584,98","110,12","69,11","655,83","42,83","360,59","339,04","199,87","83,55","87,3","259,85","167,08","109,31",188052,"6582,69",,"14683,2",,"5,1564","3,7009","5,9453","6,8166",
2026-04-03,,,,,,"66931,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04,,,,,,"67290,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05,,,,,,"68981,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,,"97,05",,"92,97",,"68859,83","12,81","51,74","161,71","299,99","97,68","156,9","87,61","68,62",,"71,42","43,49","383,5","105,48","77,22","573,02","372,88","177,64","588,5","110,13","69,42","658,93","42,94","352,82","341,76","196,69","83,09",,"274,51",,"109,51",188162,"6611,83",,"14749,31",,"5,1383","3,6897","5,9242","6,7999",
2026-04-07,,"97,52",,"92,7","1113,8","71940,7","12,92","52,68","160,97","305,46","97,02","156,39","88,46","68,11",,"71,23","43,46","383,96","105,67","75,91","575,05","372,29","178,1","588,59","110,14","69,25","659,22","42,87","346,65","345,32","198,33","83,69","85,66","274,75","166,48","108,97",188259,"6616,85",,"14760,64",,"5,1506","3,7177","6,0132","6,9024",
2026-04-08,,"102,78",,"94,66","1212,6","71123,36","13,31","53,18","167,31","317,32","97,35","156,5","89,04","72,31",,"73,99","44,98","389,85","105,48","77,29","612,42","374,33","182,08","606,09","110,15","70,92","676,01","44,11","343,25","365,9","202,13","85,59","90,66","270,9","173,12","109,75",192201,"6782,81",,"15130,86",,"5,1002","3,6801","5,9418","6,8259",
2026-04-09,,"102,41",,"93,93","1234,8","71767,83","13,52","53,47","165,38","318,49","97,16","156,69","89,72","71,93",,"73,92","45,75","388,57","105,7","78,18","628,39","373,07","183,91","610,19","110,17","71,84","679,91","44,9","345,62","365,49","198,05","84,69","89,18","269,88","173,42","110,47",195129,"6824,66",,"15225,18",,"5,0958","3,6836","5,9524","6,8438",
2026-04-10,,"102,61",,"94,23",1270,"72979,05","13,81","54,51","165,72","317,24","97,35","157,5","89,56","71,21",,"74,19","46,07","384,7","105,99","77,47","629,86","370,87","188,63","611,07","110,2","72,61","679,46","45,22","348,95","370,6","197,07","85,59","89,04","259,78","174,26","111,53",197324,"6816,89",,"15209,38",,,,,,
2026-04-11,,,,,,"73054,27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-12,,,,,,"70753,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-13,,"103,42",,"94,68","1259,8","74484,64","13,75","55,39","165,77","321,31","97,15","157,08","89,21","74,55",,"74,76","45,83","386,53","106,25","76,41","634,53","384,37","189,31","617,39","110,2","71,78","686,1","45,16","352,42","369,57","201,36","87,36","87,82","271,44","173,84","111,72",198001,"6886,24",,"15364,11",,"4,9944","3,6203","5,872","6,7506",
2026-04-14,,"105,57",,"94,12","1284,2","74181,61","13,65","54,98","166,2","332,91","96,86","157,28","91,18","77,1",,"75,34","46,53","391,3","106,25","75,9","662,49","393,11","196,51","628,6","110,22","75,65","694,46","45,4","364,2","379,89","205,1","88,3","90,56","268,34","177,3","111,09",198657,"6967,38",,"15545,55",,"4,9848","3,6176","5,8754","6,7668",
2026-04-15,,"105,51",,"93,89",1230,"74805,08","13,64","52,68","165,01","337,12","96,18","157,26","90,24","79,69",,"75,11","47,04","394,95","106,4","75,31","671,58","411,22","198,87","637,4","110,22","75,5","699,94","45,57","391,95","375,1","214,15","88,44","90,56","275,26","177,9","110,52",197738,"7022,95",,"15670,77",,"4,9924","3,6326","5,8893","6,7765",
2026-04-16,,"106,14",,"94,17","1222,6","75152,13","13,52","52,27","165,73","336,02","96,2",157,"90,16","79,38",,"74,86","46,98","395,85","106,35","75,18","676,87","420,26","198,35","640,47","110,23","74,87","701,66","44,3","388,9","363,35","213,93","87,44","89,44","273,85","178,6","111,6",196819,"7041,28",,"15711,8",,"4,9871","3,6403","5,8754","6,7431",
2026-04-17,,"108,09",,"93,76",1244,"77126,88","13,64","53,81","166,58","341,68","96,74","157,54","91,34","81,71",,76,"46,8","399,5","106,48","75,74","688,55","422,79","201,68","648,85","110,28","77,32","710,14","45,01","400,62","370,5","212,04","89,75","92,7","274,05","181,46","111,1",195734,"7126,06",,"15901,03",,,,,,
2026-04-18,,,,,,"75726,21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-19,,,,,,"73856,35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-20,,"107,52",,"94,83",1245,"75872,52","13,73","52,61","164,98","337,42","97,73","157,9","90,57","81,25",,"75,77","46,37","398,1","107,13","75,48","670,91","418,07","202,06","646,79","110,28","75,79","708,72","45,86","392,5","366,24","216,85","88,73","90,48","275,81","180,08","110,8",196132,"7109,14",,"15863,68",,"4,9524","3,6268","5,8309","6,701",
2026-04-21,,"106,13",,"93,81",1237,"76352,77",,"49,55","161,75","332,29",,,"88,04","79,62",,"74,11",,,,"74,7","668,84","424,16","199,88","644,33","110,29","71,96","704,08",,"386,42","368,08","217,65",,"89,98","269,78","179,32",,,"7064,01",,"15763,02",,"5,008","3,663","5,8754","6,7568",
2026-04-22,,"108,42",,"93,37","1249,8","78203,1","13,42","50,3","161,59","339,32","97,84",157,"89,19","78,11",,"74,37","45,03","399,33","106,98","74,63","674,72","432,92","202,5","655,11","110,31","73,95","711,21","45,22","387,51","387,44","218,19","87,22","88,74","269,83","179,86","110,26",192889,"7137,9",,"15928,16",,"4,9849","3,6432","5,8309","6,7249",
2026-04-23,,"106,54",,"91,49","1223,8","78268,95","13,34","49,26","160,54","338,89","97,63","156,89","88,34","75,9",,"73,8","44,18","400,55","106,68","76,28","659,15","415,75","199,64","651,42","110,32","71,83","708,45","44,66","373,72","382,66","209,9","85,97","88,36","276,95","180,08","110,26",191378,"7108,4",,"15862,55",,"5,0308","3,6688","5,872","6,7659",
2026-04-24,,"109,07",,"91,68","1249,6","77455,31","13,05","49,16","160,2","344,4","97,53","158,01","88,75","76,62",,"74,3","44,37",403,"107,15","76,63","675,03","424,62","208,27","663,88","110,35","72,28","713,94","44,11","376,3","402,46","210,75","85,87","86,68","269,2","179,82",111,190745,"7165,08",,"15989,69",,,,,,
2026-04-25,,,,,,"77612,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-26,,,,,,"78657,54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,,"108,99",,"91,97","1212,6","77366,63","12,8","48,23","160,8","350,34","97,44","156,98","88,07","77,59",,"73,89","43,99","402,14","106,64","75,44","678,62","424,82","216,61","664,23","110,36","71,82","715,17","43,61","378,67","404,98","213,77","85,5","87,14","267,9","180,1","110,33",189579,"7173,91",,"16009,49",,"4,9996","3,6686","5,8582","6,7682",
2026-04-28,,"107,82",,"91,22","1171,8","76350,67","12,79","47,06","162,03","349,78","97,91","156,99","86,46","77,49",,"73,44","44,1","400,15",107,"78,35","671,34","429,25","213,17","657,55","110,37","69,54","711,69","43,14","376,02","392,34","213,01","84,39","86,62","270,4","178,98","110,75",188619,"7138,8",,"15931,22",,"4,9943","3,6485","5,848","6,7541",
2026-04-29,,"107,54",,"90,47","1192,6","75776,13","12,41","45,73","161,22","349,94","98,61","156,1","85,55","77,05",,"72,6","42,87","401,49","106,98","78,87","669,12","424,46","209,25","661,57","110,37","68,14","711,58","42,57","372,8","393,83","215,34","79,44","85,48","272,6","179,04","110,42",184750,"7135,95",,"15924,9",,"5,0175","3,6663","5,8582","6,7681",
2026-04-30,,"109,87",,"91,11","1222,4","76304,32","12,54","45,61","162,07","384,8","99,68","156,4","86,85","79,5",,"74,4","43,19","402,5","106,59","78,76","611,91","407,78","199,57","667,74","110,39","70,03","718,66","42,52","381,63","396,06","213,76","81,18","86,22","268,66","180,62","111,26",187318,"7209,01",,"16088,56",,"4,9695","3,6565","5,8241","6,7617",
2026-05-01,,"110,14",,"89,66",,78179,,"45,4","161,41","385,69",,,"86,72","80,46",,"74,33",,,,"78,58","608,75","414,44","198,45","674,15","110,09","71,72","720,65",,"390,82","397,67","216,03",,,"272,44","182,46",,,"7230,12",,"16136,03",,,,,,
2026-05-02,,,,,,"78657,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-03,,,,,,"78538,23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,,"110,39",,"89,88","1187,4","79827,91","12,18","44,24","160,82","383,25","97,73","155,99","84,97","81,72",,"72,96","42,4","402,55","105,94","78,19","610,41","413,62","198,48","672,88","110,11","69,28","718,01","41,5","392,51","401,61","225,18","78,66","83,8","274,15",,"111,2",185600,"7200,75",,"16071,44",,"4,9848","3,6569","5,8241","6,7458",
2026-05-05,,"112,58",,"90,34",1229,"80927,05","12,06","43,86",163,"388,43","98,05","155,41","85,69","83,91",,"74,1","42,46","401,8","104,98","78,48","604,96","411,38","196,5","681,61","110,11","69,27","723,77","41,39","389,37","394,41","223,11","78,39","84,36","275,77","182,6","111,4",186754,"7259,22",,"16202,38",,"4,9273","3,6186","5,767","6,6857",
